id,time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),city,snowfall,precipitation,rain_sum (mm),class
7751,2019-01-22 00:00:00,26.6,24.5,29.1,27.4,2019-01-22 05:14:25,2019-01-22 17:46:13,24.5,44.3,272.82938,12.26,U,,,24.599998,Hujan Sedang
7752,2019-01-23 00:00:00,26.9,25.0,31.2,27.9,2019-01-23 05:14:50,2019-01-23 17:46:19,21.6,44.6,280.29187,9.53,U,,,9.000002,Hujan Sedang
7753,2019-01-24 00:00:00,27.3,24.9,30.3,26.8,2019-01-24 05:15:15,2019-01-24 17:46:24,28.8,60.1,282.96594,15.46,U,,,5.899999,Hujan Sedang
7754,2019-01-25 00:00:00,27.9,24.9,32.3,26.8,2019-01-25 05:15:39,2019-01-25 17:46:28,25.8,51.5,285.05972,20.82,U,,,6.9999995,Hujan Sedang
7755,2019-01-26 00:00:00,27.9,25.9,33.7,29.8,2019-01-26 05:16:03,2019-01-26 17:46:31,15.5,43.9,283.6992,22.85,U,,,5.7,Hujan Ringan
7756,2019-01-27 00:00:00,27.7,25.3,34.9,29.7,2019-01-27 05:16:26,2019-01-27 17:46:33,10.5,26.3,343.1131,20.44,U,,,13.2,Hujan Sedang
7757,2019-01-28 00:00:00,28.2,25.6,34.9,29.4,2019-01-28 05:16:49,2019-01-28 17:46:35,11.5,27.4,53.93052,19.38,U,,,2.0000002,Hujan Ringan
7758,2019-01-29 00:00:00,28.1,25.1,34.3,30.2,2019-01-29 05:17:12,2019-01-29 17:46:35,9.3,21.6,132.31613,20.87,U,,,0.70000005,Hujan Ringan
7759,2019-01-30 00:00:00,28.3,25.9,35.3,30.9,2019-01-30 05:17:33,2019-01-30 17:46:35,11.9,26.6,104.82651,24.47,U,,,7.0,Hujan Ringan
7760,2019-01-31 00:00:00,27.4,24.4,33.6,28.3,2019-01-31 05:17:55,2019-01-31 17:46:33,11.3,31.7,280.16714,14.7,U,,,4.1000004,Hujan Ringan
7761,2019-02-01 00:00:00,27.6,25.1,33.1,30.2,2019-02-01 05:18:15,2019-02-01 17:46:31,15.9,29.9,251.52078,22.11,U,,,0.8000001,Hujan Ringan
7762,2019-02-02 00:00:00,28.2,25.0,34.5,29.1,2019-02-02 05:18:35,2019-02-02 17:46:27,18.2,30.6,263.40616,22.9,U,,,5.0,Hujan Ringan
7763,2019-02-03 00:00:00,28.1,25.0,33.7,29.3,2019-02-03 05:18:55,2019-02-03 17:46:23,17.2,28.8,260.17755,22.26,U,,,3.4,Hujan Ringan
7764,2019-02-04 00:00:00,28.3,25.8,33.8,29.8,2019-02-04 05:19:13,2019-02-04 17:46:18,15.5,29.5,277.4651,20.23,U,,,4.3999996,Hujan Ringan
7765,2019-02-05 00:00:00,27.8,25.4,32.5,28.9,2019-02-05 05:19:31,2019-02-05 17:46:12,17.7,38.2,285.18582,19.62,U,,,1.1,Hujan Ringan
7766,2019-02-06 00:00:00,28.4,25.0,34.6,29.3,2019-02-06 05:19:48,2019-02-06 17:46:05,14.0,28.1,261.9622,22.27,U,,,3.8999999,Hujan Ringan
7767,2019-02-07 00:00:00,28.0,24.3,33.9,29.1,2019-02-07 05:20:05,2019-02-07 17:45:58,15.8,31.0,255.86815,20.81,U,,,9.5,Hujan Sedang
7768,2019-02-08 00:00:00,27.0,24.7,33.0,29.3,2019-02-08 05:20:21,2019-02-08 17:45:49,16.8,31.3,236.78229,18.64,U,,,20.400002,Hujan Sedang
7769,2019-02-09 00:00:00,27.7,24.2,33.9,28.9,2019-02-09 05:20:35,2019-02-09 17:45:39,15.8,28.8,237.60727,20.38,U,,,11.999999,Hujan Sedang
7770,2019-02-10 00:00:00,27.8,24.9,34.0,29.1,2019-02-10 05:20:49,2019-02-10 17:45:29,12.8,25.9,234.91486,24.07,U,,,4.9,Hujan Ringan
7771,2019-02-11 00:00:00,27.1,24.4,32.9,28.9,2019-02-11 05:21:03,2019-02-11 17:45:16,17.3,29.9,228.55283,23.25,U,,,2.9999998,Hujan Ringan
7772,2019-02-12 00:00:00,27.2,24.8,32.8,29.4,2019-02-12 05:21:15,2019-02-12 17:45:03,10.0,23.0,251.62267,19.93,U,,,2.2,Hujan Ringan
7773,2019-02-13 00:00:00,27.3,24.5,33.3,29.2,2019-02-13 05:21:27,2019-02-13 17:44:49,6.9,16.9,295.4633,17.49,U,,,5.0,Hujan Ringan
7774,2019-02-14 00:00:00,27.2,24.5,33.8,29.7,2019-02-14 05:21:39,2019-02-14 17:44:34,12.6,31.0,143.1892,24.21,U,,,5.6,Hujan Ringan
7775,2019-02-15 00:00:00,27.5,24.5,34.4,29.2,2019-02-15 05:21:49,2019-02-15 17:44:18,14.2,26.6,145.14328,25.47,U,,,3.4999998,Hujan Ringan
7776,2019-02-16 00:00:00,27.9,24.9,34.7,29.4,2019-02-16 05:21:59,2019-02-16 17:44:01,15.2,26.6,146.74562,25.09,U,,,6.8999996,Hujan Ringan
7777,2019-02-17 00:00:00,27.9,24.9,35.5,29.8,2019-02-17 05:22:08,2019-02-17 17:43:44,11.4,26.6,165.16304,25.25,U,,,5.1,Hujan Ringan
7778,2019-02-18 00:00:00,27.9,24.7,34.8,29.4,2019-02-18 05:22:17,2019-02-18 17:43:25,11.5,25.9,212.22871,23.16,U,,,8.7,Hujan Sedang
7779,2019-02-19 00:00:00,27.7,25.3,35.5,30.3,2019-02-19 05:22:25,2019-02-19 17:43:06,11.8,26.6,108.5632,24.69,U,,,11.7,Hujan Sedang
7780,2019-02-20 00:00:00,27.6,25.6,34.8,30.7,2019-02-20 05:22:33,2019-02-20 17:42:47,9.8,30.6,136.6365,22.61,U,,,12.4,Hujan Sedang
7781,2019-02-21 00:00:00,27.5,25.2,34.9,30.2,2019-02-21 05:22:40,2019-02-21 17:42:26,10.6,28.8,106.323105,24.22,U,,,10.0,Hujan Sedang
7782,2019-02-22 00:00:00,27.7,25.2,34.1,30.2,2019-02-22 05:22:47,2019-02-22 17:42:05,13.3,22.3,144.86575,22.73,U,,,6.2000003,Hujan Ringan
7783,2019-02-23 00:00:00,27.9,24.4,34.6,29.5,2019-02-23 05:22:53,2019-02-23 17:41:44,14.8,28.4,157.4098,25.16,U,,,2.8000002,Hujan Ringan
7784,2019-02-24 00:00:00,28.1,25.1,35.6,30.2,2019-02-24 05:22:59,2019-02-24 17:41:22,14.2,25.6,143.00688,25.82,U,,,7.6000004,Hujan Ringan
7785,2019-02-25 00:00:00,28.1,25.0,35.6,30.2,2019-02-25 05:23:04,2019-02-25 17:40:59,12.3,24.5,145.97505,26.0,U,,,3.3000002,Hujan Ringan
7786,2019-02-26 00:00:00,28.7,25.3,35.2,29.8,2019-02-26 05:23:09,2019-02-26 17:40:37,16.7,29.2,124.30615,26.4,U,,,0.6,Hujan Ringan
7787,2019-02-27 00:00:00,28.1,25.1,34.7,30.1,2019-02-27 05:23:13,2019-02-27 17:40:14,15.0,26.3,133.67174,24.81,U,,,6.7000003,Hujan Ringan
7788,2019-02-28 00:00:00,28.0,25.0,35.5,30.0,2019-02-28 05:23:18,2019-02-28 17:39:50,15.4,32.8,139.11827,23.33,U,,,9.400001,Hujan Sedang
7789,2019-03-01 00:00:00,27.6,25.2,34.0,30.4,2019-03-01 05:23:21,2019-03-01 17:39:26,11.3,28.8,171.613,22.7,U,,,14.1,Hujan Sedang
7790,2019-03-02 00:00:00,27.2,25.0,33.5,29.8,2019-03-02 05:23:24,2019-03-02 17:39:01,13.1,29.5,155.65381,22.02,U,,,10.3,Hujan Sedang
7791,2019-03-03 00:00:00,27.2,24.4,33.5,29.0,2019-03-03 05:23:26,2019-03-03 17:38:35,13.6,28.4,148.15588,20.94,U,,,9.3,Hujan Sedang
7792,2019-03-04 00:00:00,27.3,24.5,34.1,29.3,2019-03-04 05:23:28,2019-03-04 17:38:09,13.8,26.6,160.85178,22.21,U,,,10.6,Hujan Sedang
7793,2019-03-05 00:00:00,27.3,25.3,35.6,30.0,2019-03-05 05:23:29,2019-03-05 17:37:41,10.8,25.9,159.82921,21.59,U,,,7.7999997,Hujan Ringan
7794,2019-03-06 00:00:00,26.7,24.4,34.3,29.2,2019-03-06 05:23:29,2019-03-06 17:37:13,10.0,29.5,241.79257,19.97,U,,,17.1,Hujan Sedang
7795,2019-03-07 00:00:00,26.9,24.0,32.1,26.5,2019-03-07 05:23:29,2019-03-07 17:36:45,24.5,38.9,282.66058,10.65,U,,,52.300003,Hujan Sangat Lebat
7796,2019-03-08 00:00:00,26.8,24.9,30.5,27.4,2019-03-08 05:23:29,2019-03-08 17:36:15,20.6,36.0,279.5106,13.24,U,,,10.199999,Hujan Sedang
7797,2019-03-09 00:00:00,28.3,25.4,33.8,29.5,2019-03-09 05:23:28,2019-03-09 17:35:46,13.6,24.8,257.69388,22.12,U,,,0.4,Hujan Ringan
7798,2019-03-10 00:00:00,27.9,24.7,33.7,28.4,2019-03-10 05:23:26,2019-03-10 17:35:16,12.4,28.1,253.662,24.29,U,,,3.1,Hujan Ringan
7799,2019-03-11 00:00:00,28.1,24.6,35.5,29.3,2019-03-11 05:23:25,2019-03-11 17:34:45,11.4,23.4,232.08508,25.18,U,,,2.6,Hujan Ringan
7800,2019-03-12 00:00:00,27.0,24.8,33.9,29.8,2019-03-12 05:23:23,2019-03-12 17:34:15,6.3,23.4,116.045715,22.55,U,,,3.3,Hujan Ringan
7801,2019-03-13 00:00:00,26.9,24.4,32.1,29.3,2019-03-13 05:23:21,2019-03-13 17:33:44,16.1,29.2,205.92928,18.05,U,,,8.8,Hujan Sedang
7802,2019-03-14 00:00:00,27.8,24.4,33.0,28.8,2019-03-14 05:23:18,2019-03-14 17:33:13,15.3,27.4,201.27792,19.1,U,,,2.0,Hujan Ringan
7803,2019-03-15 00:00:00,26.2,23.2,30.1,27.3,2019-03-15 05:23:16,2019-03-15 17:32:42,12.4,28.4,235.09491,11.18,U,,,18.6,Hujan Sedang
7804,2019-03-16 00:00:00,26.5,23.5,30.2,27.5,2019-03-16 05:23:14,2019-03-16 17:32:11,18.1,29.2,242.0491,17.84,U,,,11.400001,Hujan Sedang
7805,2019-03-17 00:00:00,27.0,23.8,32.9,28.7,2019-03-17 05:23:11,2019-03-17 17:31:40,14.2,26.6,250.47632,16.66,U,,,11.400001,Hujan Sedang
7806,2019-03-18 00:00:00,26.8,24.0,31.9,28.1,2019-03-18 05:23:09,2019-03-18 17:31:09,18.1,30.2,260.72516,18.91,U,,,19.099998,Hujan Sedang
7807,2019-03-19 00:00:00,27.0,24.8,32.1,29.3,2019-03-19 05:23:06,2019-03-19 17:30:39,15.3,28.1,260.4003,17.96,U,,,7.2,Hujan Ringan
7808,2019-03-20 00:00:00,27.4,25.2,32.7,29.8,2019-03-20 05:23:04,2019-03-20 17:30:08,11.7,26.3,277.25046,13.09,U,,,7.1000004,Hujan Ringan
7809,2019-03-21 00:00:00,28.1,24.8,35.2,29.3,2019-03-21 05:23:01,2019-03-21 17:29:38,10.1,28.8,290.41437,21.54,U,,,8.5,Hujan Sedang
7810,2019-03-22 00:00:00,28.0,24.6,35.7,29.5,2019-03-22 05:22:58,2019-03-22 17:29:06,11.1,25.9,278.39517,21.44,U,,,8.599999,Hujan Sedang
7811,2019-03-23 00:00:00,27.0,25.1,32.2,28.9,2019-03-23 05:22:55,2019-03-23 17:28:35,12.1,25.6,278.40173,13.0,U,,,22.299997,Hujan Sedang
7812,2019-03-24 00:00:00,26.8,25.2,32.3,29.3,2019-03-24 05:22:51,2019-03-24 17:28:03,10.2,19.8,286.73483,15.62,U,,,9.900001,Hujan Sedang
7813,2019-03-25 00:00:00,27.6,24.8,34.3,29.9,2019-03-25 05:22:47,2019-03-25 17:27:31,12.9,26.6,204.3046,20.85,U,,,9.700001,Hujan Sedang
7814,2019-03-26 00:00:00,27.4,25.1,33.7,30.2,2019-03-26 05:22:43,2019-03-26 17:26:58,15.3,28.1,152.4773,21.34,U,,,7.0,Hujan Ringan
7815,2019-03-27 00:00:00,27.4,24.4,33.6,29.9,2019-03-27 05:22:39,2019-03-27 17:26:26,13.3,23.8,175.46233,23.91,U,,,2.6,Hujan Ringan
7816,2019-03-28 00:00:00,27.5,25.1,33.9,29.8,2019-03-28 05:22:34,2019-03-28 17:25:53,11.6,20.5,189.02563,22.14,U,,,1.9000001,Hujan Ringan
7817,2019-03-29 00:00:00,26.9,24.3,32.4,29.2,2019-03-29 05:22:30,2019-03-29 17:25:20,15.9,27.0,217.34937,18.4,U,,,4.2999997,Hujan Ringan
7818,2019-03-30 00:00:00,27.9,24.7,34.6,29.5,2019-03-30 05:22:25,2019-03-30 17:24:48,13.7,27.4,156.99924,23.64,U,,,5.7,Hujan Ringan
7819,2019-03-31 00:00:00,27.8,24.3,33.4,29.5,2019-03-31 05:22:20,2019-03-31 17:24:15,13.8,22.0,166.6287,25.08,U,,,0.4,Hujan Ringan
7820,2019-04-01 00:00:00,27.0,24.8,33.7,29.4,2019-04-01 05:22:16,2019-04-01 17:23:42,12.2,23.0,153.32701,24.08,U,,,0.2,Tidak Hujan
7821,2019-04-02 00:00:00,27.2,24.5,33.4,28.9,2019-04-02 05:22:11,2019-04-02 17:23:10,14.8,25.2,148.34743,23.33,U,,,3.7,Hujan Ringan
7822,2019-04-03 00:00:00,27.1,24.5,32.9,28.6,2019-04-03 05:22:07,2019-04-03 17:22:38,16.6,26.3,135.54443,22.17,U,,,3.3999999,Hujan Ringan
7823,2019-04-04 00:00:00,26.9,24.7,33.4,29.1,2019-04-04 05:22:03,2019-04-04 17:22:07,18.1,33.1,134.65279,21.46,U,,,8.9,Hujan Sedang
7824,2019-04-05 00:00:00,27.0,24.8,33.0,29.4,2019-04-05 05:21:59,2019-04-05 17:21:36,13.4,27.0,140.21544,20.81,U,,,11.299999,Hujan Sedang
7825,2019-04-06 00:00:00,27.1,24.8,32.5,29.9,2019-04-06 05:21:56,2019-04-06 17:21:05,16.2,27.7,167.73524,20.35,U,,,6.3999996,Hujan Ringan
7826,2019-04-07 00:00:00,28.0,25.1,33.6,30.1,2019-04-07 05:21:53,2019-04-07 17:20:35,17.4,28.8,213.27841,24.56,U,,,0.0,Tidak Hujan
7827,2019-04-08 00:00:00,27.9,25.4,34.6,30.4,2019-04-08 05:21:50,2019-04-08 17:20:05,12.4,26.3,248.27888,21.79,U,,,5.6,Hujan Ringan
7828,2019-04-09 00:00:00,27.5,24.9,34.5,30.4,2019-04-09 05:21:48,2019-04-09 17:19:36,8.7,25.2,154.73692,21.26,U,,,5.2000003,Hujan Ringan
7829,2019-04-10 00:00:00,27.3,25.5,33.6,30.6,2019-04-10 05:21:46,2019-04-10 17:19:08,13.7,29.2,152.50728,20.82,U,,,7.8999996,Hujan Ringan
7830,2019-04-11 00:00:00,28.0,25.3,34.1,30.0,2019-04-11 05:21:43,2019-04-11 17:18:39,12.6,27.4,143.09488,20.76,U,,,12.300001,Hujan Sedang
7831,2019-04-12 00:00:00,27.5,24.9,33.7,30.0,2019-04-12 05:21:41,2019-04-12 17:18:11,15.2,25.6,123.729645,18.15,U,,,6.7999997,Hujan Ringan
7832,2019-04-13 00:00:00,27.5,24.9,33.7,30.1,2019-04-13 05:21:39,2019-04-13 17:17:42,11.9,25.9,143.75813,19.42,U,,,25.900002,Hujan Sedang
7833,2019-04-14 00:00:00,27.1,24.8,33.8,29.6,2019-04-14 05:21:37,2019-04-14 17:17:14,10.3,25.6,167.24245,19.85,U,,,8.9,Hujan Sedang
7834,2019-04-15 00:00:00,27.1,24.8,33.7,29.6,2019-04-15 05:21:36,2019-04-15 17:16:46,11.2,26.3,152.15251,19.78,U,,,8.900001,Hujan Sedang
7835,2019-04-16 00:00:00,27.4,25.7,34.4,30.8,2019-04-16 05:21:34,2019-04-16 17:16:18,11.2,27.7,140.41188,19.96,U,,,8.0,Hujan Ringan
7836,2019-04-17 00:00:00,27.9,25.3,35.0,30.0,2019-04-17 05:21:33,2019-04-17 17:15:51,9.9,23.8,119.75979,22.02,U,,,3.1000001,Hujan Ringan
7837,2019-04-18 00:00:00,28.5,25.3,33.8,29.6,2019-04-18 05:21:31,2019-04-18 17:15:24,18.1,32.4,123.95005,22.5,U,,,0.8,Hujan Ringan
7838,2019-04-19 00:00:00,28.3,25.4,34.2,29.6,2019-04-19 05:21:30,2019-04-19 17:14:57,15.1,24.1,123.419815,24.13,U,,,0.7,Hujan Ringan
7839,2019-04-20 00:00:00,28.3,24.8,33.0,28.5,2019-04-20 05:21:30,2019-04-20 17:14:31,18.6,30.6,122.79952,22.9,U,,,0.0,Tidak Hujan
7840,2019-04-21 00:00:00,28.1,25.3,33.0,28.9,2019-04-21 05:21:29,2019-04-21 17:14:05,18.3,27.4,118.17073,22.22,U,,,0.0,Tidak Hujan
7841,2019-04-22 00:00:00,28.2,25.3,33.9,29.0,2019-04-22 05:21:29,2019-04-22 17:13:40,18.5,27.0,119.427376,22.9,U,,,1.9000001,Hujan Ringan
7842,2019-04-23 00:00:00,28.4,25.2,33.1,28.8,2019-04-23 05:21:30,2019-04-23 17:13:16,19.8,30.6,118.584625,22.64,U,,,0.5,Hujan Ringan
7843,2019-04-24 00:00:00,28.2,25.3,33.6,29.2,2019-04-24 05:21:30,2019-04-24 17:12:52,16.8,28.4,121.72356,23.34,U,,,0.0,Tidak Hujan
7844,2019-04-25 00:00:00,27.6,25.1,32.3,29.3,2019-04-25 05:21:32,2019-04-25 17:12:29,20.6,32.0,123.69012,22.35,U,,,0.0,Tidak Hujan
7845,2019-04-26 00:00:00,27.5,24.9,32.5,29.0,2019-04-26 05:21:33,2019-04-26 17:12:06,16.7,27.4,126.841255,21.78,U,,,0.0,Tidak Hujan
7846,2019-04-27 00:00:00,26.7,24.4,31.7,29.0,2019-04-27 05:21:35,2019-04-27 17:11:45,17.2,31.7,134.39127,20.77,U,,,9.200001,Hujan Sedang
7847,2019-04-28 00:00:00,27.2,24.5,33.4,29.2,2019-04-28 05:21:38,2019-04-28 17:11:24,12.6,28.1,123.160065,19.96,U,,,19.199999,Hujan Sedang
7848,2019-04-29 00:00:00,26.4,24.6,32.9,29.5,2019-04-29 05:21:41,2019-04-29 17:11:04,10.0,25.6,168.76826,14.26,U,,,16.899998,Hujan Sedang
7849,2019-04-30 00:00:00,27.1,24.7,32.9,29.5,2019-04-30 05:21:45,2019-04-30 17:10:45,12.8,26.3,144.96373,19.92,U,,,3.2,Hujan Ringan
7850,2019-05-01 00:00:00,26.8,24.2,33.5,29.2,2019-05-01 05:21:49,2019-05-01 17:10:27,12.8,25.9,156.71936,21.32,U,,,1.7000002,Hujan Ringan
7851,2019-05-02 00:00:00,26.9,24.0,32.4,29.1,2019-05-02 05:21:54,2019-05-02 17:10:09,14.6,25.9,159.88313,20.88,U,,,5.2,Hujan Ringan
7852,2019-05-03 00:00:00,27.3,24.4,32.9,29.6,2019-05-03 05:21:59,2019-05-03 17:09:51,14.4,24.5,142.50221,21.77,U,,,0.0,Tidak Hujan
7853,2019-05-04 00:00:00,26.9,24.4,32.4,29.4,2019-05-04 05:22:04,2019-05-04 17:09:34,13.4,24.5,150.11633,21.16,U,,,0.6,Hujan Ringan
7854,2019-05-05 00:00:00,27.5,24.7,33.1,29.4,2019-05-05 05:22:10,2019-05-05 17:09:18,18.3,28.8,131.88844,20.07,U,,,2.4,Hujan Ringan
7855,2019-05-06 00:00:00,27.1,24.7,32.0,28.9,2019-05-06 05:22:16,2019-05-06 17:09:03,17.4,29.5,125.8007,20.24,U,,,1.0,Hujan Ringan
7856,2019-05-07 00:00:00,27.7,24.9,32.4,29.0,2019-05-07 05:22:22,2019-05-07 17:08:48,19.7,32.4,123.98103,21.43,U,,,0.4,Hujan Ringan
7857,2019-05-08 00:00:00,27.5,24.9,31.7,28.0,2019-05-08 05:22:29,2019-05-08 17:08:33,17.1,27.4,125.05106,21.97,U,,,0.0,Tidak Hujan
7858,2019-05-09 00:00:00,27.4,24.1,31.2,26.6,2019-05-09 05:22:36,2019-05-09 17:08:20,20.6,34.6,128.26146,21.33,U,,,0.0,Tidak Hujan
7859,2019-05-10 00:00:00,26.3,24.1,29.6,26.7,2019-05-10 05:22:44,2019-05-10 17:08:06,21.1,35.3,122.141495,19.81,U,,,2.3000002,Hujan Ringan
7860,2019-05-11 00:00:00,26.8,24.2,29.7,26.6,2019-05-11 05:22:52,2019-05-11 17:07:54,21.3,34.2,122.685936,19.96,U,,,0.0,Tidak Hujan
7861,2019-05-12 00:00:00,26.8,24.1,30.7,26.9,2019-05-12 05:23:00,2019-05-12 17:07:43,20.7,32.8,127.67094,20.78,U,,,0.0,Tidak Hujan
7862,2019-05-13 00:00:00,26.7,23.9,31.1,27.1,2019-05-13 05:23:08,2019-05-13 17:07:32,18.4,28.8,131.04176,20.66,U,,,0.0,Tidak Hujan
7863,2019-05-14 00:00:00,27.3,24.4,32.2,27.9,2019-05-14 05:23:17,2019-05-14 17:07:21,14.4,23.8,123.13653,21.81,U,,,0.0,Tidak Hujan
7864,2019-05-15 00:00:00,27.3,24.4,31.3,28.1,2019-05-15 05:23:26,2019-05-15 17:07:12,19.5,30.2,124.325874,20.47,U,,,0.0,Tidak Hujan
7865,2019-05-16 00:00:00,26.5,24.1,30.7,27.5,2019-05-16 05:23:36,2019-05-16 17:07:03,17.9,28.1,135.36552,20.43,U,,,0.0,Tidak Hujan
7866,2019-05-17 00:00:00,26.4,23.6,29.6,27.5,2019-05-17 05:23:46,2019-05-17 17:06:55,18.5,30.2,130.06465,19.06,U,,,0.0,Tidak Hujan
7867,2019-05-18 00:00:00,26.4,23.5,30.2,26.5,2019-05-18 05:23:56,2019-05-18 17:06:48,18.0,28.8,132.16484,21.27,U,,,0.0,Tidak Hujan
7868,2019-05-19 00:00:00,27.0,23.5,30.5,26.6,2019-05-19 05:24:06,2019-05-19 17:06:42,19.8,33.5,126.64815,20.71,U,,,0.0,Tidak Hujan
7869,2019-05-20 00:00:00,26.5,24.2,30.4,28.1,2019-05-20 05:24:17,2019-05-20 17:06:36,20.4,33.1,132.38829,19.83,U,,,0.0,Tidak Hujan
7870,2019-05-21 00:00:00,27.0,24.1,31.1,27.9,2019-05-21 05:24:29,2019-05-21 17:06:32,20.2,36.0,124.96205,20.43,U,,,0.1,Tidak Hujan
7871,2019-05-22 00:00:00,26.8,24.2,30.9,28.2,2019-05-22 05:24:41,2019-05-22 17:06:28,20.4,30.6,119.698654,20.58,U,,,0.5,Hujan Ringan
7872,2019-05-23 00:00:00,27.2,24.3,31.8,27.7,2019-05-23 05:24:53,2019-05-23 17:06:25,18.8,31.7,121.45046,20.93,U,,,1.3,Hujan Ringan
7873,2019-05-24 00:00:00,26.9,24.1,30.0,26.8,2019-05-24 05:25:06,2019-05-24 17:06:23,22.6,35.3,122.764305,21.28,U,,,0.0,Tidak Hujan
7874,2019-05-25 00:00:00,26.3,23.5,29.8,26.7,2019-05-25 05:25:20,2019-05-25 17:06:22,19.9,31.7,129.86354,19.59,U,,,0.0,Tidak Hujan
7875,2019-05-26 00:00:00,26.6,23.8,30.2,27.3,2019-05-26 05:25:33,2019-05-26 17:06:21,19.5,32.4,126.108116,19.39,U,,,0.2,Tidak Hujan
7876,2019-05-27 00:00:00,26.9,24.0,31.2,27.5,2019-05-27 05:25:47,2019-05-27 17:06:21,17.3,29.5,119.40179,19.67,U,,,1.6999999,Hujan Ringan
7877,2019-05-28 00:00:00,26.8,24.2,31.5,28.7,2019-05-28 05:26:02,2019-05-28 17:06:22,16.5,26.6,124.523315,20.29,U,,,0.1,Tidak Hujan
7878,2019-05-29 00:00:00,26.8,24.4,30.5,27.6,2019-05-29 05:26:16,2019-05-29 17:06:24,22.1,33.5,122.42043,19.97,U,,,0.0,Tidak Hujan
7879,2019-05-30 00:00:00,26.6,24.0,28.7,26.5,2019-05-30 05:26:31,2019-05-30 17:06:26,26.6,40.3,122.80031,19.37,U,,,0.2,Hujan Ringan
7880,2019-05-31 00:00:00,26.1,23.9,27.3,25.8,2019-05-31 05:26:45,2019-05-31 17:06:28,28.8,45.4,124.451965,17.99,U,,,0.0,Tidak Hujan
7881,2019-06-01 00:00:00,25.5,23.9,26.9,25.7,2019-06-01 05:27:00,2019-06-01 17:06:32,27.0,43.9,123.91689,16.27,U,,,1.0,Hujan Ringan
7882,2019-06-02 00:00:00,25.2,23.6,27.1,26.0,2019-06-02 05:27:15,2019-06-02 17:06:36,23.3,35.6,128.77777,16.26,U,,,2.0000002,Hujan Ringan
7883,2019-06-03 00:00:00,26.3,23.6,29.4,26.4,2019-06-03 05:27:29,2019-06-03 17:06:40,21.3,36.4,126.18035,18.2,U,,,0.70000005,Hujan Ringan
7884,2019-06-04 00:00:00,26.6,23.7,31.0,27.3,2019-06-04 05:27:44,2019-06-04 17:06:44,15.3,29.5,122.794266,19.3,U,,,0.90000004,Hujan Ringan
7885,2019-06-05 00:00:00,26.7,23.9,31.2,27.8,2019-06-05 05:27:59,2019-06-05 17:06:50,15.6,24.1,128.30278,19.86,U,,,0.0,Tidak Hujan
7886,2019-06-06 00:00:00,26.8,23.8,30.9,27.4,2019-06-06 05:28:13,2019-06-06 17:06:55,16.8,26.3,121.96839,20.27,U,,,0.0,Tidak Hujan
7887,2019-06-07 00:00:00,26.5,23.8,31.0,27.7,2019-06-07 05:28:27,2019-06-07 17:07:01,16.3,26.3,129.87756,20.4,U,,,0.0,Tidak Hujan
7888,2019-06-08 00:00:00,26.2,23.3,29.8,26.9,2019-06-08 05:28:41,2019-06-08 17:07:07,18.7,29.5,136.7751,19.13,U,,,0.0,Tidak Hujan
7889,2019-06-09 00:00:00,25.3,23.3,28.4,27.1,2019-06-09 05:28:55,2019-06-09 17:07:14,20.7,33.5,139.29872,17.47,U,,,0.70000005,Hujan Ringan
7890,2019-06-10 00:00:00,26.4,23.5,29.7,26.7,2019-06-10 05:29:09,2019-06-10 17:07:22,20.1,33.8,136.0238,18.94,U,,,0.0,Tidak Hujan
7891,2019-06-11 00:00:00,26.0,23.3,29.1,27.2,2019-06-11 05:29:24,2019-06-11 17:07:31,21.3,33.1,133.7165,17.55,U,,,0.8000001,Hujan Ringan
7892,2019-06-12 00:00:00,26.5,23.7,29.3,26.9,2019-06-12 05:29:39,2019-06-12 17:07:40,24.0,38.5,129.44191,18.09,U,,,1.3000001,Hujan Ringan
7893,2019-06-13 00:00:00,25.5,23.3,28.8,26.6,2019-06-13 05:29:54,2019-06-13 17:07:50,19.6,32.4,128.97601,16.37,U,,,5.499999,Hujan Ringan
7894,2019-06-14 00:00:00,25.6,23.7,29.0,27.2,2019-06-14 05:30:09,2019-06-14 17:08:01,19.7,31.0,128.293,15.72,U,,,9.9000025,Hujan Sedang
7895,2019-06-15 00:00:00,26.3,23.4,29.1,26.5,2019-06-15 05:30:24,2019-06-15 17:08:12,22.6,36.7,127.30401,19.12,U,,,0.1,Tidak Hujan
7896,2019-06-16 00:00:00,25.9,22.7,28.4,25.9,2019-06-16 05:30:39,2019-06-16 17:08:23,21.6,33.5,131.5344,18.8,U,,,0.0,Tidak Hujan
7897,2019-06-17 00:00:00,25.8,22.6,28.3,25.5,2019-06-17 05:30:54,2019-06-17 17:08:36,21.3,34.9,128.4281,19.42,U,,,0.0,Tidak Hujan
7898,2019-06-18 00:00:00,25.7,22.1,29.0,24.7,2019-06-18 05:31:08,2019-06-18 17:08:48,18.0,29.5,128.65982,19.94,U,,,0.0,Tidak Hujan
7899,2019-06-19 00:00:00,25.7,22.4,28.3,24.9,2019-06-19 05:31:23,2019-06-19 17:09:01,19.6,34.2,142.27603,18.69,U,,,0.0,Tidak Hujan
