Id,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions
2407,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.7,9.4,30,252
4116,MINI,COOPER S 3 DOOR,SUBCOMPACT,2.0,4,M6,Z,10.2,7.3,8.9,32,210
5017,KIA,SORENTO AWD FE,SUV - SMALL,3.3,6,AS6,X,13.2,9.3,11.4,25,270
3302,VOLVO,V60 POLESTAR,STATION WAGON - SMALL,3.0,6,AS6,X,13.0,9.0,11.2,25,259
1407,DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,26,251
796,MINI,COOPER S CLUBMAN,SUBCOMPACT,1.6,4,A6,Z,9.3,7.0,8.3,34,191
450,GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.3,14.3,18.2,16,419
7015,JEEP,Gladiator 4X4,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.7,10.7,12.3,23,290
3728,FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.1,11.9,14.2,20,234
453,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,9.9,11.8,24,271
1006,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.7,11.5,13.3,21,306
6361,PORSCHE,Cayman S,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,26,249
2783,JAGUAR,F-TYPE S CONVERTIBLE AWD,TWO-SEATER,3.0,6,AS8,Z,13.0,9.1,11.3,25,264
771,MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8,AS7,Z,14.3,9.5,12.1,23,278
4629,CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,AS9,X,12.9,8.7,11.0,26,258
5083,MASERATI,LEVANTE S,SUV - STANDARD,3.0,6,AS8,Z,16.6,12.2,14.7,19,346
6274,NISSAN,Frontier,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.7,10.3,12.7,22,299
6837,FORD,Transit Connect Van FFV,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.8,8.8,9.3,30,219
553,JAGUAR,XFR,MID-SIZE,5.0,8,AS8,E,21.3,14.1,18.1,16,290
5354,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M6,X,10.9,8.3,9.7,29,228
1406,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.8,9.3,12.3,23,283
3933,KIA,NIRO,STATION WAGON - SMALL,1.6,4,AM6,X,4.6,5.1,4.8,59,114
5110,MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,9.1,6.8,8.0,35,188
958,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,M5,Z,12.6,9.5,11.2,25,258
3904,JEEP,PATRIOT,SUV - SMALL,2.0,4,AV,X,10.8,9.0,10.0,28,235
3643,FORD,ESCAPE AWD,SUV - SMALL,2.0,4,AS6,X,11.5,8.7,10.2,28,239
820,MITSUBISHI,LANCER,COMPACT,2.0,4,AV6,X,9.2,7.0,8.2,34,189
139,BMW,Z4 sDRIVE35is,TWO-SEATER,3.0,6,AM7,Z,13.7,10.1,12.1,23,278
280,CHRYSLER,200 SEDAN,MID-SIZE,2.4,4,A6,X,12.0,7.6,10.0,28,230
3526,CHEVROLET,IMPALA,FULL-SIZE,2.5,4,AS6,X,10.9,7.9,9.5,30,224
226,CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.3,14.3,18.2,16,419
1323,CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,22.0,14.9,18.8,15,432
5101,MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,AS6,X,8.5,6.4,7.6,37,176
4075,MERCEDES-BENZ,E 400 4MATIC,MID-SIZE,3.0,6,A9,Z,11.8,8.6,10.4,27,245
199,CHEVROLET,CRUZE,MID-SIZE,1.8,4,AS6,X,10.5,6.7,8.8,32,202
6504,ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,12.3,9.2,10.9,26,254
6784,FORD,Escape AWD,SUV - SMALL,1.5,3,A8,X,8.9,7.6,8.3,34,196
6698,CHEVROLET,Impala,FULL-SIZE,3.6,6,AS6,E,17.2,11.6,14.7,19,246
3287,VOLVO,S60 CC T5 AWD,COMPACT,2.5,5,AS6,X,11.8,8.6,10.3,27,239
5655,CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.1,10.2,12.4,23,290
2127,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.9,11.5,12.3,23,283
4500,BMW,X4 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,11.8,8.6,10.3,27,240
5301,PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,AM7,Z,11.0,8.4,9.9,29,230
2323,BMW,M235i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,12.0,7.9,10.2,28,238
6547,AUDI,S4,COMPACT,3.0,6,AS8,Z,11.8,8.9,10.5,27,245
7326,TOYOTA,Camry Hybrid XLE/SE,MID-SIZE,2.5,4,AV,X,5.3,5.0,5.1,55,121
1592,HYUNDAI,ELANTRA COUPE,MID-SIZE,2.0,4,M6,X,9.7,6.7,8.3,34,191
6585,BMW,M2 Competition,SUBCOMPACT,3.0,6,AM7,Z,14.1,10.3,12.4,23,290
3220,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.2,6.2,7.3,39,171
6717,CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.7,13.1,15.1,19,354
5609,CHEVROLET,Blazer AWD,SUV - SMALL,3.6,6,A9,X,12.7,9.5,11.3,25,265
7244,NISSAN,Sentra SR,MID-SIZE,2.0,4,AV,X,8.2,6.2,7.3,39,171
5500,AUDI,S3,SUBCOMPACT,2.0,4,AM7,Z,10.7,8.0,9.5,30,222
5583,BUICK,Envision AWD,SUV - SMALL,2.5,4,A6,X,11.1,8.6,10.0,28,234
5777,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,17.5,13.8,15.8,18,263
3006,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2.0,4,AS7,Z,9.8,7.4,8.7,32,203
4322,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,M5,X,7.8,6.5,7.2,39,168
7248,NISSAN,Versa,COMPACT,1.6,4,AV,X,7.4,5.9,6.7,42,158
747,MERCEDES-BENZ,E 350 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6,AS7,Z,12.1,8.6,10.5,27,242
5831,GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,X,13.4,9.6,11.7,24,276
4721,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.4,9.8,11.2,25,263
4582,CHEVROLET,EQUINOX AWD,SUV - SMALL,2.0,4,A9,Z,10.9,8.3,9.7,29,228
209,CHEVROLET,EQUINOX AWD,SUV - SMALL,3.6,6,A6,E,19.8,13.6,17.0,17,272
1935,MITSUBISHI,MIRAGE,COMPACT,1.2,3,M5,X,7.0,5.5,6.4,44,147
4610,CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,M6,X,8.4,6.3,7.4,38,174
2778,JAGUAR,F-TYPE PROJECT 7 CONVERTIBLE,TWO-SEATER,5.0,8,AS8,Z,15.0,10.2,12.8,22,302
5566,BMW,X4 xDrive30i,SUV - SMALL,2.0,4,AS8,Z,10.8,8.0,9.6,29,223
3269,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M6,Z,10.9,7.7,9.4,30,220
5591,CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS10,X,13.0,8.8,11.1,25,261
1999,PORSCHE,911 CARRERA GTS CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.6,9.2,11.1,25,255
2248,AUDI,RS 7 QUATTRO,MID-SIZE,4.0,8,AS8,Z,16.6,9.4,13.3,21,313
5085,MASERATI,QUATTROPORTE S,FULL-SIZE,3.0,6,AS8,Z,14.9,10.3,12.8,22,300
443,GMC,SAVANA 1500 PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.6,13.9,16.5,17,380
1458,FORD,EXPEDITION MAX 4X4,SUV - STANDARD,3.5,6,AS6,X,16.4,12.0,14.4,20,331
2107,TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,7.7,6.0,6.9,41,159
981,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,42,156
5362,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV6,X,12.0,8.7,10.5,27,247
6771,DODGE,Grand Caravan,MINIVAN,3.6,6,A6,X,13.7,9.4,11.8,24,276
4020,MAZDA,CX-9,SUV - SMALL,2.5,4,AS6,X,10.6,8.4,9.6,29,225
2164,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.3,6.3,8.0,35,184
4990,JEEP,WRANGLER JK UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,14.7,11.7,13.4,21,313
852,NISSAN,MAXIMA,MID-SIZE,3.5,6,AV,Z,12.3,9.1,10.9,26,251
1992,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,24,267
4622,CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22,305
6623,BMW,X3 M,SUV - SMALL,3.0,6,AS8,Z,16.6,12.1,14.6,19,339
4479,BMW,M240i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.5,8.4,10.7,26,249
2258,AUDI,SQ5 QUATTRO,SUV - SMALL,3.0,6,AS8,Z,14.1,9.9,12.2,23,285
548,JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,12.2,8.7,10.6,27,244
46,AUDI,R8,TWO-SEATER,4.2,8,M6,Z,21.2,13.4,17.7,16,407
250,CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,8.9,6.7,7.9,36,182
319,DODGE,DART GT,MID-SIZE,2.4,4,A6,X,10.6,7.5,9.2,31,212
944,SMART,FORTWO COUPE,TWO-SEATER,1.0,3,AM5,Z,6.9,5.7,6.4,44,147
6096,LINCOLN,Continental AWD,FULL-SIZE,2.7,6,AS6,X,14.0,9.4,12.0,24,281
4803,GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,X,13.4,9.6,11.7,24,276
769,MERCEDES-BENZ,ML 550 4MATIC,SUV - STANDARD,4.7,8,AS7,Z,16.2,11.8,14.2,20,327
6476,VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4,AM6,X,10.7,8.0,9.4,30,220
6196,MERCEDES-BENZ,C 300 4MATIC Coupe,SUBCOMPACT,2.0,4,A9,Z,10.9,7.7,9.5,30,221
3655,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.1,9.8,11.6,24,272
6322,PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3.0,6,AM7,Z,11.8,9.2,10.6,27,248
1376,CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,X,12.4,7.5,10.2,28,235
6601,BMW,M4 Coupe,COMPACT,3.0,6,AM7,Z,14.1,10.3,12.4,23,290
4751,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,14.6,10.9,13.0,22,304
3600,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23,289
6900,GMC,Yukon XL 4WD,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.4,20,337
2249,AUDI,S3 QUATTRO,SUBCOMPACT,2.0,4,AM6,Z,10.1,7.7,9.0,31,211
860,NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,9.5,7.4,8.6,33,198
2769,INFINITI,QX60,SUV - SMALL,3.5,6,AV7,Z,11.8,8.5,10.3,27,242
7201,MINI,Cooper Convertible,MINICOMPACT,1.5,3,AM7,Z,8.3,6.4,7.5,38,174
4798,FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.9,8.7,10.4,27,244
3593,DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,M6,Z,16.7,10.4,13.9,20,325
799,MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,9.1,6.7,8.0,35,184
7290,ROLLS-ROYCE,Phantom,FULL-SIZE,6.7,12,AS8,Z,20.0,11.8,16.3,17,382
597,JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,255
2890,LEXUS,GS 200t F SPORT,MID-SIZE,2.0,4,AS8,Z,11.3,7.8,9.7,29,227
4706,FORD,EXPLORER,SUV - STANDARD,2.3,4,AS6,X,12.6,8.6,10.8,26,254
751,MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.7,8,AS7,Z,13.6,9.1,11.6,24,267
1907,MINI,COOPER S COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.5,7.7,8.7,32,200
7221,NISSAN,370Z,TWO-SEATER,3.7,6,M6,Z,13.3,9.3,11.5,25,270
2846,KIA,OPTIMA,FULL-SIZE,1.6,4,AM7,X,8.4,6.1,7.4,38,175
2569,FORD,ESCAPE,SUV - SMALL,2.0,4,AS6,X,10.9,7.9,9.6,29,224
6662,CADILLAC,CT5-V,MID-SIZE,3.0,6,AS10,Z,13.1,9.1,11.3,25,263
6016,JEEP,Wrangler JL 4X4,SUV - SMALL,2.0,4,A8,X,10.5,9.4,10.0,28,233
6545,AUDI,RS 3,SUBCOMPACT,2.5,5,AM7,Z,12.1,8.4,10.4,27,243
5079,MASERATI,GHIBLI SQ4,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22,295
4876,HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV,X,7.0,5.9,6.5,43,151
426,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.0,9.1,11.2,25,258
6577,BMW,440i xDrive Coupe,COMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,28,233
5044,LEXUS,IS 300,COMPACT,2.0,4,AS8,Z,10.6,7.3,9.1,31,214
4134,MITSUBISHI,LANCER,COMPACT,2.0,4,M5,X,9.7,7.1,8.5,33,200
5550,BMW,M4 Coupe,COMPACT,3.0,6,AM7,Z,14.3,10.4,12.6,22,294
4374,ACURA,MDX HYBRID AWD,SUV - SMALL,3.0,6,AM7,Z,9.1,9.0,9.0,31,210
2362,BUICK,ENVISION AWD,SUV - SMALL,2.0,4,A6,Z,11.8,9.1,10.6,27,248
3835,HYUNDAI,SONATA HYBRID SE,MID-SIZE,2.0,4,AS6,X,6.0,5.3,5.7,50,137
5326,PORSCHE,PANAMERA 4S ST,FULL-SIZE,2.9,6,AM8,Z,12.1,9.0,10.7,26,249
3390,BMW,340i,COMPACT,3.0,6,AS8,Z,11.1,7.8,9.6,29,224
5426,VOLKSWAGEN,GOLF R,COMPACT,2.0,4,M6,Z,11.1,8.1,9.8,29,227
7017,JEEP,Grand Cherokee 4X4,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265
5490,AUDI,A7 quattro,MID-SIZE,3.0,6,AM7,Z,10.7,8.2,9.6,29,224
3017,MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,4.7,8,AS7,Z,14.8,9.8,12.5,23,287
1940,MITSUBISHI,RVR,SUV - SMALL,2.0,4,M5,X,9.9,7.6,8.8,32,202
7120,LINCOLN,Nautilus AWD,SUV - SMALL,2.0,4,AS8,X,12.0,9.6,10.7,26,250
2788,JAGUAR,XJ R-SPORT 3.0 AWD,FULL-SIZE,3.0,6,AS8,Z,14.0,8.9,11.7,24,275
4412,AUDI,Q5,SUV - SMALL,2.0,4,AS7,Z,10.4,8.6,9.6,29,226
2134,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.6,9.0,10.4,27,239
2954,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,8.7,6.5,7.7,37,182
3059,MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,AV6,X,9.7,8.1,9.0,31,207
1631,INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Z,13.2,9.6,11.6,24,267
1626,INFINITI,Q60 AWD,SUBCOMPACT,3.7,6,AS7,Z,13.3,9.4,11.5,25,264
2980,MERCEDES-BENZ,AMG S 65 COUPE,COMPACT,6.0,12,AS7,Z,18.0,11.3,15.0,19,355
2420,CHEVROLET,CRUZE LIMITED,MID-SIZE,1.4,4,M6,X,9.0,6.2,7.8,36,182
1,ACURA,ILX,COMPACT,2.4,4,M6,Z,11.2,7.7,9.6,29,221
3274,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS6,X,9.2,6.4,8.0,35,186
2584,FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.1,9.8,11.2,25,263
4519,BUICK,LACROSSE eASSIST,MID-SIZE,2.5,4,A6,X,9.3,6.7,8.1,35,190
210,CHEVROLET,EXPRESS 1500 CARGO,VAN - CARGO,4.3,6,A4,X,17.1,12.7,15.1,19,347
4826,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,23,294
5964,INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.4,12.2,15.1,19,354
1528,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,22.0,14.9,18.8,15,432
4928,INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.5,9.0,10.9,26,257
3463,CADILLAC,ATS,COMPACT,2.0,4,AS8,Z,10.6,7.7,9.3,30,217
1070,VOLVO,XC90 AWD,SUV - STANDARD,3.2,6,AS6,X,14.9,10.2,12.8,22,294
7140,MAZDA,CX-30 4WD (Cylinder Deactivation),SUV - SMALL,2.5,4,AS6,X,9.5,7.4,8.6,33,200
4866,HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,X,8.0,6.2,7.2,39,167
7377,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,11.0,7.4,9.4,30,219
2771,INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,AV7,X,8.9,8.4,8.7,32,204
1096,AUDI,A4,COMPACT,2.0,4,AV8,Z,9.9,7.6,8.9,32,205
4248,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,20.0,12.6,16.7,17,390
4855,HONDA,ACCORD,FULL-SIZE,1.5,4,M6,X,8.9,6.7,7.9,36,185
1535,GMC,SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,9.9,11.9,24,274
770,MERCEDES-BENZ,ML 63 AMG 4MATIC,SUV - STANDARD,5.5,8,AS7,Z,17.2,13.5,15.5,18,356
154,BUICK,VERANO,COMPACT,2.0,4,M6,Z,11.6,7.5,9.8,29,225
1647,JAGUAR,XF AWD,MID-SIZE,3.0,6,AS8,Z,13.9,8.8,11.6,24,267
4680,FIAT,124 SPIDER,TWO-SEATER,1.4,4,A6,X,9.3,6.5,8.0,35,187
2513,DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.7,10.3,27,240
2449,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.9,14.0,17.2,16,286
6290,NISSAN,Qashqai AWD,STATION WAGON - SMALL,2.0,4,AV7,X,9.1,7.6,8.4,34,198
3043,MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,AS6,Z,9.4,7.5,8.5,33,199
350,FORD,E350 WAGON FFV,VAN - PASSENGER,5.4,8,A4,X,20.6,15.5,18.3,15,421
3914,JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.7,8.9,32,211
5391,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.1,8.5,8.3,34,193
5165,MERCEDES-BENZ,GLE 400 4MATIC,SUV - STANDARD,3.0,6,A9,Z,13.5,10.3,12.1,23,282
240,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.5,13.7,16.9,17,270
235,CHEVROLET,ORLANDO,SUV - SMALL,2.4,4,AS6,X,12.2,8.6,10.6,27,244
7338,TOYOTA,Highlander AWD,SUV - SMALL,3.5,6,AS8,X,11.7,8.6,10.3,27,240
5992,JEEP,Cherokee,SUV - SMALL,2.0,4,A9,X,10.4,7.6,9.1,31,214
4234,PORSCHE,MACAN GTS,SUV - SMALL,3.0,6,A7,Z,13.8,10.3,12.3,23,287
3730,FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.8,12.1,14.7,19,242
6142,MAZDA,Mazda3 5-Door 4WD,MID-SIZE,2.5,4,AS6,X,9.8,7.4,8.7,32,204
2380,CADILLAC,ATS AWD,COMPACT,3.6,6,AS8,X,12.2,8.5,10.5,27,247
6215,MERCEDES-BENZ,Metris Cargo,SPECIAL PURPOSE VEHICLE,2.0,4,A7,Z,11.5,9.8,10.7,26,251
5167,MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3.0,6,A9,Z,14.3,11.4,13.0,22,305
3384,BMW,320i xDRIVE,COMPACT,2.0,4,AS8,Z,10.3,6.9,8.8,32,206
4377,ACURA,RLX HYBRID,MID-SIZE,3.5,6,AM7,Z,8.4,8.2,8.4,34,196
3229,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.4,4.6,4.5,63,104
234,CHEVROLET,MALIBU,MID-SIZE,2.5,4,AS6,X,9.3,6.4,8.0,35,184
990,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.0,8.6,8.3,34,191
5251,NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,AV7,Z,8.9,7.3,8.2,34,193
1242,BMW,X5 xDRIVE35d,SUV - STANDARD,3.0,6,AS8,D,9.9,7.2,8.7,32,235
5966,JAGUAR,F-PACE 20d,SUV - SMALL,2.0,4,AS8,D,8.9,7.2,8.1,35,218
3621,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8.0,35,186
3704,FORD,MUSTANG,SUBCOMPACT,2.3,4,AS6,X,11.0,7.9,9.6,29,226
3619,FIAT,500 CABRIO,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8.0,35,186
6265,NISSAN,370Z Roadster,TWO-SEATER,3.7,6,AS7,Z,13.0,9.7,11.5,25,271
5121,MERCEDES-BENZ,AMG CLA 45 4MATIC,COMPACT,2.0,4,AM7,Z,10.3,7.9,9.2,31,217
1773,LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22,297
2897,LEXUS,IS 200t,COMPACT,2.0,4,AS8,Z,10.6,7.2,9.0,31,212
6534,AUDI,A6 quattro,MID-SIZE,3.0,6,AM7,Z,10.9,8.2,9.7,29,226
1390,DODGE,CHALLENGER,MID-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,237
3493,CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,M6,Z,17.2,12.0,14.9,19,349
6774,FIAT,124 Spider,TWO-SEATER,1.4,4,M6,X,9.0,6.7,7.9,36,185
428,FORD,TRANSIT CONNECT,SPECIAL PURPOSE VEHICLE,1.6,4,AS6,X,10.8,8.0,9.5,30,218
903,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29,228
6439,TOYOTA,Highlander AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS8,X,12.0,8.9,10.6,27,248
5581,BUICK,Encore AWD (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS6,X,9.4,7.9,8.8,32,205
5327,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.0,8,AM8,Z,12.8,9.2,11.2,25,261
4220,PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,AM7,Z,11.0,8.4,9.9,29,230
3784,HONDA,ACCORD,MID-SIZE,2.4,4,M6,X,10.4,7.4,9.0,31,210
3080,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,8.9,7.5,8.3,34,194
6596,BMW,M340i xDrive Sedan,COMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,28,233
4563,CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,15.0,13.0,14.1,20,331
2210,ACURA,TLX SH-AWD,COMPACT,3.5,6,AS9,Z,11.2,7.5,9.6,29,226
5700,DODGE,Challenger,MID-SIZE,6.4,8,M6,Z,16.7,10.4,13.9,20,325
7328,TOYOTA,Corolla XLE,COMPACT,1.8,4,AV,X,8.1,6.3,7.3,39,170
3813,HONDA,PILOT,SUV - SMALL,3.5,6,A6,X,12.4,8.8,10.8,26,254
1012,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.1,13.9,16.2,17,373
4102,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.5,6.2,7.5,38,175
1939,MITSUBISHI,RVR,SUV - SMALL,2.0,4,AV6,X,9.3,7.3,8.4,34,193
3279,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,9.4,6.3,8.0,35,187
660,LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.8,6.2,6.0,47,138
4254,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS8,Z,19.0,12.5,16.1,18,375
6578,BMW,440i xDrive Coupe,COMPACT,3.0,6,M6,Z,13.0,8.5,11.0,26,257
2132,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.9,12.8,15.1,19,347
399,FORD,FLEX AWD (EcoBoost),SUV - STANDARD,3.5,6,AS6,X,14.8,10.4,12.8,22,294
6152,MERCEDES-BENZ,AMG C 43 4MATIC Cabriolet,SUBCOMPACT,3.0,6,A9,Z,12.7,9.2,11.2,25,263
4985,JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,E,14.4,10.2,12.5,23,206
4740,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.0,6,AS10,D,11.8,9.3,10.7,26,288
1695,JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,X,10.8,7.7,9.4,30,216
1849,MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.7,8,AS7,Z,12.9,9.6,11.4,25,262
1731,KIA,SORENTO,SUV - SMALL,3.3,6,AS6,X,12.7,9.0,11.1,25,255
1260,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,E,18.6,12.6,15.9,18,254
3467,CADILLAC,ATS AWD,COMPACT,2.0,4,AS8,Z,10.8,7.9,9.5,30,222
3198,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,AV6,X,8.5,6.4,7.6,37,177
4656,DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,13.7,9.0,11.6,24,271
6017,JEEP,Wrangler JL 4X4,SUV - SMALL,3.6,6,A8,X,12.8,10.4,11.8,24,274
